name1,name2,distance,group
Dean,Sindarin,1.6021809577941897,MM
Michael,Walter,1.6027874946594238,MM
Dean,Joshua,1.6029058694839478,MM
Eman,Landon,1.6031371355056765,MM
Jackson,Simon,1.6039514541625977,MM
Edward,JackoLantern,1.6044915914535522,MM
PN,Peter,1.6045938730239868,MM
Dylan,George,1.604737401008606,MM
Graham,Jack,1.6053677797317505,MM
Dylan,Matthew,1.6053811311721802,MM
Chad,Neoguard,1.6056809425354004,MM
Liam,Nathan,1.606245994567871,MM
Dean,Eman,1.606624722480774,MM
Dan,Jake,1.606902003288269,MM
Chad,Dan,1.607129454612732,MM
Matthew,Nathan,1.6076394319534302,MM
Henry,Rex,1.6076812744140625,MM
Aiden,Kevin,1.6079024076461792,MM
Larry,Noa,1.6082741022109983,MM
Liam,Ron,1.6084823608398438,MM
Aaron,Tyson,1.6085923910140991,MM
Henry,Landon,1.6094363927841189,MM
Jack,Kevin,1.609470009803772,MM
Aiden,Dean,1.6096439361572266,MM
Dean,Neoguard,1.609686255455017,MM
Neoguard,Rudolph,1.6098979711532593,MM
Chad,Dylan,1.610000729560852,MM
Kevin,Xavier,1.6100448369979858,MM
Brad,Sindarin,1.6104001998901367,MM
Aiden,Caleb,1.610679030418396,MM
Dean,Duke,1.6111254692077637,MM
KilliantheVampire,Philip,1.611520767211914,MM
Eman,Neoguard,1.6119657754898071,MM
Ben,Carlos,1.6119753122329712,MM
Larry,Matthew,1.6123112440109253,MM
Larry,Santa,1.6125661134719849,MM
Aiden,Jake,1.6129206418991089,MM
Cole,Jake,1.6129350662231443,MM
Nathan,PN,1.6141437292099,MM
Larry,Xavier,1.6145960092544556,MM
Jeff,Justin,1.614704966545105,MM
Chester,Jimmy,1.6153197288513184,MM
DollarJr,Nathan,1.6154533624649048,MM
Oscar,Rex,1.61561918258667,MM
Peter,Ravi,1.6161442995071411,MM
Benny,Noa,1.6163023710250854,MM
Brad,Caleb,1.6166962385177612,MM
Caleb,Peter,1.6168770790100098,MM
Eman,Jake,1.6170449256896973,MM
Callan,Philip,1.6173478364944458,MM
Damian,Henry,1.6175228357315063,MM
Nathan,Ravi,1.6179488897323608,MM
Aaron,Cole,1.618107795715332,MM
Landon,Neoguard,1.6200718879699707,MM
Gus,Neoguard,1.620233416557312,MM
Doug,Ron,1.6204382181167605,MM
Aaron,Dylan,1.620632290840149,MM
KlipKim,Neel,1.6208420991897583,MM
Caleb,Gus,1.6212817430496216,MM
CaptainBill,Keybo,1.6214386224746704,MM
Liam,Neoguard,1.6220554113388062,MM
Michael,Noa,1.6228532791137695,MM
Dan,Tim,1.6228879690170288,MM
Chad,Gus,1.6232881546020508,MM
Aaron,Jake,1.6235623359680176,MM
Carl,George,1.623736023902893,MM
Justin,Lloyd,1.6241726875305176,MM
Brad,Liam,1.6242979764938354,MM
Damian,Landon,1.6247462034225464,MM
Noa,Rudolph,1.6253520250320437,MM
Graham,Oscar,1.625688910484314,MM
Damian,Dan,1.6259151697158811,MM
Neoguard,Walter,1.6261423826217651,MM
Carl,Nathan,1.62665855884552,MM
George,Justin,1.6274796724319458,MM
Bruce,KilliantheVampire,1.6278553009033203,MM
Eman,Larry,1.627927303314209,MM
Dan,JackoLantern,1.6285775899887085,MM
Cyrus,Liam,1.6289254426956177,MM
Dan,Dean,1.6290417909622192,MM
JackoLantern,Matthew,1.6296087503433228,MM
Cyrus,KlipKim,1.6298093795776367,MM
Dylan,Justin,1.6299786567687988,MM
Dean,Royce,1.630014419555664,MM
George,Wade,1.63003408908844,MM
Carlos,Nathan,1.6306753158569336,MM
Jack,Lloyd,1.630753517150879,MM
Ben,Tyson,1.6311320066452026,MM
JackoLantern,Jimmy,1.631414771080017,MM
Dan,Dylan,1.631735920906067,MM
JackoLantern,Simon,1.6317983865737915,MM
Joshua,Nathan,1.6320124864578247,MM
KlipKim,Tim,1.6324747800827026,MM
Chad,PN,1.6329083442687988,MM
Dylan,Kevin,1.632954239845276,MM
Oscar,PN,1.633238434791565,MM
Cyrus,Graham,1.633388638496399,MM
George,Ryan,1.6334190368652344,MM
Aiden,Brad,1.6340378522872925,MM
Larry,Sean,1.6341389417648315,MM
Jake,Vincent,1.6344419717788696,MM
Dan,Larry,1.634482979774475,MM
Gus,PN,1.6348003149032593,MM
Dan,PN,1.635337471961975,MM
Brad,Ryan,1.6358872652053833,MM
Gus,Rex,1.636255383491516,MM
Brad,Matthew,1.6369165182113647,MM
JackoLantern,Justin,1.6370137929916382,MM
Jack,Ravi,1.6371454000473022,MM
Dean,PN,1.6372026205062866,MM
Doug,Liam,1.6372981071472168,MM
Brad,Rex,1.637616515159607,MM
Dylan,Ryan,1.6377949714660645,MM
Santa,Wade,1.6378437280654907,MM
DollarJr,Owen,1.6379421949386597,MM
Larry,Neoguard,1.6381605863571167,MM
Hugh,Ron,1.6387077569961548,MM
Cole,Wade,1.6389328241348269,MM
Chase,River,1.6389914751052856,MM
Cole,PN,1.6391295194625854,MM
Jack,Sindarin,1.6391545534133911,MM
Chase,Noa,1.6391664743423462,MM
Bruce,Hugh,1.6393051147460938,MM
Eman,Matthew,1.6393303871154783,MM
Damian,Peter,1.6397351026535034,MM
Eman,Kevin,1.6397782564163208,MM
Neoguard,Xavier,1.6399565935134888,MM
Ryan,Walter,1.6400922536849976,MM
Aiden,Tim,1.641215205192566,MM
Gus,Larry,1.6413918733596802,MM
KlipKim,West,1.64140522480011,MM
Eman,Ryan,1.6432489156723022,MM
Landon,Rudolph,1.6436642408370972,MM
Dean,Jake,1.643696665763855,MM
Furnando,Kevin,1.6437355279922483,MM
Aaron,Eman,1.6441621780395508,MM
Damian,Kevin,1.6443700790405271,MM
George,Rudolph,1.644501566886902,MM
Elias,Furnando,1.6445518732070925,MM
Matthew,Sindarin,1.6448850631713867,MM
CaptainBill,JackoLantern,1.6454157829284668,MM
Caleb,Cole,1.645585060119629,MM
Bruce,Philip,1.6458336114883425,MM
Dean,Graham,1.6460477113723757,MM
Chester,Edward,1.646090030670166,MM
Jackson,River,1.6461728811264038,MM
Justin,Neel,1.6462234258651731,MM
Brad,George,1.64631986618042,MM
Damian,Larry,1.6464958190917969,MM
Neel,Philip,1.6468459367752075,MM
Dan,Logan,1.6471201181411743,MM
Landon,Oscar,1.6476736068725586,MM
Graham,Xavier,1.6480098962783811,MM
Caleb,Eman,1.6482691764831543,MM
Jake,Sean,1.6485291719436646,MM
Aiden,Rudolph,1.648709774017334,MM
Chad,George,1.6487451791763306,MM
Noa,West,1.6487860679626465,MM
Chase,Dean,1.64895761013031,MM
Dan,Liam,1.6489726305007937,MM
Damian,Jake,1.6493257284164429,MM
PN,Walter,1.649389147758484,MM
Dean,Michael,1.6498600244522097,MM
Aaron,Aiden,1.6499587297439575,MM
Chad,KlipKim,1.6499643325805664,MM
Ryan,Wade,1.6499768495559692,MM
Damian,Xavier,1.6501976251602173,MM
Kevin,Noa,1.6502366065979004,MM
Noa,Ravi,1.6505383253097534,MM
Joshua,Justin,1.650755763053894,MM
Frankenstein,PN,1.6508649587631226,MM
Liam,PN,1.650933861732483,MM
Justin,Landon,1.6509828567504885,MM
Duke,Santa,1.6514949798583984,MM
Damian,Noa,1.6515763998031616,MM
Chad,Larry,1.6520110368728638,MM
Ben,DollarJr,1.6521152257919312,MM
David,Dean,1.6521406173706057,MM
Matthew,Oscar,1.6524372100830078,MM
Joshua,Owen,1.652779459953308,MM
Henry,Patrick,1.6532081365585327,MM
Cole,Oscar,1.65334951877594,MM
Cole,Nathan,1.6537731885910034,MM
Aiden,Carl,1.6538519859313965,MM
Noa,Peter,1.65412700176239,MM
Aaron,Tim,1.654147744178772,MM
Furnando,Tim,1.6542013883590698,MM
Rex,Ryan,1.6544097661972046,MM
Henry,Neoguard,1.6545003652572632,MM
Cole,Walter,1.6546745300292969,MM
Dean,Peter,1.65478515625,MM
Ryan,Sean,1.6547919511795044,MM
Chad,Ravi,1.654836654663086,MM
Nathan,Rudolph,1.654880404472351,MM
Jack,PN,1.6550477743148804,MM
Henry,Walter,1.655369758605957,MM
Caleb,Chad,1.6554101705551147,MM
Sindarin,Walter,1.6556367874145508,MM
DollarJr,Matthew,1.655705809593201,MM
KilliantheVampire,Liam,1.6557472944259644,MM
Joshua,Tyson,1.6560068130493164,MM
Caleb,Matthew,1.6561589241027832,MM
Damian,Jack,1.6561789512634275,MM
Jack,Peter,1.656234622001648,MM
Jack,Neoguard,1.6562670469284058,MM
Bruce,Liam,1.6564435958862305,MM
Graham,Noa,1.656498908996582,MM
Simon,Xavier,1.6568351984024048,MM
Caleb,Ryan,1.6570254564285278,MM
DollarJr,KlipKim,1.6572405099868774,MM
Damian,Walter,1.6574348211288452,MM
Aaron,Xavier,1.657513976097107,MM
Graham,Vincent,1.6576967239379885,MM
Aiden,Vincent,1.6577516794204712,MM
Damian,Sean,1.6584395170211792,MM
Joshua,Walter,1.658503174781799,MM
Liam,Noa,1.6586695909500122,MM
Nathan,Sean,1.6590906381607056,MM
Chad,Dean,1.6594895124435425,MM
Justin,UncleHank,1.6596988439559937,MM
Callan,Hugh,1.659878134727478,MM
Buddy,Henry,1.6598819494247437,MM
Graham,JackoLantern,1.660078048706055,MM
CaptainBill,Neoguard,1.660234808921814,MM
Brad,Vincent,1.6603578329086304,MM
DollarJr,JackoLantern,1.6604963541030884,MM
Damian,Ravi,1.6605459451675415,MM
George,Peter,1.6605983972549438,MM
Jack,KlipKim,1.6606208086013794,MM
Furnando,Neel,1.661332130432129,MM
Landon,Xavier,1.6616441011428833,MM
Dan,Jack,1.6616525650024414,MM
Lloyd,Xavier,1.661813735961914,MM
George,Santa,1.662590503692627,MM
Hugh,Landon,1.66265869140625,MM
Jackson,Nathan,1.663088321685791,MM
NewscasterJohn,Walter,1.6631015539169312,MM
Furnando,Justin,1.663188338279724,MM
CaptainBill,Matthew,1.6632280349731443,MM
Chase,Simon,1.6634845733642578,MM
Noa,Sindarin,1.6634894609451294,MM
Justin,Logan,1.664511799812317,MM
Larry,Sindarin,1.66478168964386,MM
Chad,Justin,1.665058135986328,MM
Callan,Nathan,1.665786623954773,MM
CaptainBill,Carlos,1.6661280393600464,MM
Damian,George,1.6661452054977417,MM
Eman,Liam,1.666254997253418,MM
David,Lloyd,1.6669172048568726,MM
JackoLantern,PN,1.6669548749923706,MM
Caleb,Larry,1.666975975036621,MM
Cole,Landon,1.66706383228302,MM
Jake,Landon,1.667103886604309,MM
Nathan,Neoguard,1.6671637296676636,MM
Brad,Callan,1.6677284240722656,MM
Kevin,Sean,1.6684356927871704,MM
Matthew,Santa,1.6691802740097046,MM
Dean,Henry,1.6691981554031372,MM
Duke,Henry,1.669251561164856,MM
Rudolph,Ryan,1.6693130731582642,MM
Bruce,Dan,1.6694159507751465,MM
Jake,Liam,1.669461369514465,MM
Dan,Tyson,1.6696223020553589,MM
David,Duke,1.6696966886520386,MM
Eman,PN,1.6697758436203003,MM
Benny,Landon,1.6698179244995115,MM
JackoLantern,Jeff,1.6699093580245972,MM
Jake,Kevin,1.6701254844665527,MM
Jake,Nathan,1.6702035665512085,MM
Nathan,Peter,1.670211911201477,MM
Wade,Walter,1.670299053192139,MM
JackoLantern,KlipKim,1.6705223321914673,MM
Aaron,Philip,1.670681357383728,MM
Joshua,Larry,1.6708191633224487,MM
Dean,Landon,1.6708321571350098,MM
Bruce,KlipKim,1.671135425567627,MM
Carl,Neoguard,1.671207308769226,MM
Chad,Nathan,1.6714123487472534,MM
Dean,Robert,1.671749711036682,MM
Doug,Jack,1.6719083786010742,MM
Kevin,Liam,1.6730823516845703,MM
JackoLantern,Noa,1.6731055974960327,MM
Justin,Simon,1.6731820106506348,MM
Jack,Philip,1.6731863021850586,MM
Kevin,Philip,1.6733261346817017,MM
Eman,George,1.6735559701919556,MM
Graham,UncleHank,1.6740325689315796,MM
Carlos,Dan,1.6742931604385376,MM
Caleb,Nathan,1.6745944023132324,MM
Dylan,Larry,1.6746631860733032,MM
JackoLantern,Tim,1.6746960878372192,MM
Bruce,Kevin,1.674716591835022,MM
Caleb,Kevin,1.6747316122055054,MM
Damian,Rex,1.674821853637695,MM
Chad,Jack,1.674854397773743,MM
Joshua,Noa,1.674902319908142,MM
Icarus,Landon,1.6749821901321411,MM
Aaron,Cyrus,1.6750855445861816,MM
Cyrus,Noa,1.6753240823745728,MM
Damian,Justin,1.675692439079285,MM
Justin,KlipKim,1.6759973764419556,MM
Callan,KlipKim,1.6762241125106812,MM
Edward,Sindarin,1.676613211631775,MM
Dean,Oscar,1.6771138906478882,MM
Oscar,Ron,1.677537441253662,MM
Dan,Santa,1.677600383758545,MM
Jeff,Simon,1.6777697801589966,MM
Ben,Noa,1.6777764558792114,MM
Joshua,Kevin,1.6777915954589844,MM
Aiden,PN,1.6780916452407837,MM
Noa,Xavier,1.678120732307434,MM
Caleb,Liam,1.678195834159851,MM
Landon,Peter,1.6784149408340454,MM
Aiden,Justin,1.678454875946045,MM
Chester,Dylan,1.6788969039916992,MM
Dan,Philip,1.6789302825927734,MM
Logan,Ravi,1.678992748260498,MM
Liam,Tyson,1.6795114278793335,MM
Damian,Joshua,1.6795872449874878,MM
Dan,Ryan,1.6795965433120728,MM
Dan,Michael,1.6800165176391602,MM
George,Joshua,1.6801191568374634,MM
Brad,Wade,1.6803151369094849,MM
Cole,Rex,1.6805745363235474,MM
Aiden,Eman,1.680592656135559,MM
Neoguard,Vincent,1.6806622743606567,MM
Carlos,Simon,1.6810320615768433,MM
Larry,PN,1.681198000907898,MM
Caleb,Sean,1.681602120399475,MM
Philip,Ron,1.6816433668136597,MM
Dan,Justin,1.6817231178283691,MM
Dean,Vincent,1.681933879852295,MM
Logan,Tim,1.6819359064102173,MM
Wade,Xavier,1.6822556257247925,MM
Aiden,DollarJr,1.6824158430099487,MM
Logan,Nathan,1.6825294494628906,MM
Cole,Damian,1.6826661825180054,MM
George,Matthew,1.683298945426941,MM
Dean,Rex,1.683501362800598,MM
Chad,Sindarin,1.6836419105529783,MM
Caleb,Joshua,1.683682560920715,MM
Aaron,Benny,1.6839265823364258,MM
KlipKim,Royce,1.6843180656433103,MM
Hans,Xavier,1.6847929954528809,MM
Chase,Tim,1.684902548789978,MM
Damian,Matthew,1.6849942207336426,MM
Jackson,KlipKim,1.6850985288619995,MM
Dan,Rex,1.6855918169021606,MM
Chester,KlipKim,1.6858595609664917,MM
Elias,Kevin,1.6858978271484375,MM
Neel,PN,1.686127781867981,MM
Caleb,Xavier,1.6862303018569946,MM
Oscar,Ravi,1.686436653137207,MM
Owen,Tim,1.6868858337402344,MM
Kevin,Lloyd,1.6876119375228882,MM
Kevin,Vincent,1.6876639127731323,MM
Doug,Henry,1.6876758337020874,MM
Aiden,Matthew,1.6878662109375,MM
Kevin,Tim,1.687981128692627,MM
Aaron,Larry,1.6882246732711792,MM
Buddy,Jack,1.688282489776611,MM
Neel,Neoguard,1.6883063316345217,MM
Sindarin,West,1.688752293586731,MM
Dean,Liam,1.6888456344604492,MM
Gus,Noa,1.6889071464538574,MM
Larry,Rudolph,1.6890201568603516,MM
Hans,Nathan,1.6891604661941528,MM
Caleb,Noa,1.6892294883728027,MM
George,Vincent,1.6898680925369265,MM
Bruce,Justin,1.6899018287658691,MM
Callan,Jack,1.6900711059570312,MM
Chester,Noa,1.6901057958602903,MM
Neoguard,Sean,1.690362811088562,MM
Lloyd,Ravi,1.6904414892196655,MM
Caleb,Furnando,1.690563082695007,MM
Chad,Kevin,1.6911202669143677,MM
Chase,Dan,1.6911859512329102,MM
Buddy,Neel,1.691306471824646,MM
Buddy,Frankenstein,1.6913546323776243,MM
