name1,name2,distance,group
Echo,Nia,1.584455132484436,FF
AnnabelletheGhost,Lydia,1.584579348564148,FF
Skylar,Vivien,1.5846747159957886,FF
Abigail,Maisie,1.5854114294052124,FF
Natalie,Vivien,1.5861196517944336,FF
Jennifer,Liz,1.5865463018417358,FF
April,Verna,1.5866131782531738,FF
Nana,Olivia,1.5889812707901,FF
Tessa,Vivien,1.5898090600967407,FF
Rebecca,Vanessa,1.5898257493972778,FF
Echo,Patricia,1.5902217626571655,FF
Kristen,MrsClaus,1.5904806852340698,FF
Carol,Norah,1.591145634651184,FF
Chloe,Vivien,1.5915158987045288,FF
Athena,Margaret,1.591529369354248,FF
Chloe,Lydia,1.5919359922409058,FF
Abigail,Shana,1.5920408964157104,FF
Jenna,Vivien,1.59280264377594,FF
Jodie,Margaret,1.593025803565979,FF
Emma,Lydia,1.5935083627700806,FF
Margaret,Samantha,1.5935250520706177,FF
Helena,Stephanie,1.5938396453857422,FF
April,Sylvia,1.59398353099823,FF
Angela,Kristen,1.5946999788284302,FF
Carol,Jennifer,1.5950498580932615,FF
Camila,Katie,1.5956159830093384,FF
Angela,Skylar,1.5959495306015017,FF
April,Katie,1.595955491065979,FF
AnnabelletheGhost,Vanessa,1.596086502075195,FF
Millie,Stephanie,1.5962485074996948,FF
Lydia,Shana,1.5970025062561035,FF
Abigail,Vanessa,1.5972751379013062,FF
Emma,Helena,1.5976051092147827,FF
Camila,Claire,1.598462462425232,FF
Margaret,Shana,1.599039077758789,FF
Claire,Lydia,1.599388599395752,FF
ReporterCatalina,Samantha,1.599508285522461,FF
Natalie,Sophia,1.5997234582901,FF
Norah,ReporterCatalina,1.5997906923294067,FF
Echo,Mia,1.60014808177948,FF
Helena,Natalie,1.600256323814392,FF
Carol,Tessa,1.6004122495651243,FF
ReporterCatalina,Shana,1.6006765365600586,FF
SabrinatheWitch,Samantha,1.600754737854004,FF
Jenna,Jennifer,1.6008620262145996,FF
Catherine,Doughnut,1.6014456748962402,FF
Harper,Rebecca,1.602989673614502,FF
Amber,Shana,1.603212833404541,FF
Audrey,Nova,1.603548526763916,FF
Avery,Margaret,1.6043297052383425,FF
Alex,Jenna,1.6045236587524414,FF
Sylvia,Vivien,1.6047402620315552,FF
April,ReporterCatalina,1.6050647497177124,FF
MrsClaus,Shana,1.6055320501327517,FF
Liz,Vanessa,1.6057043075561523,FF
Nia,Tessa,1.6057204008102417,FF
Avery,Skylar,1.6057676076889038,FF
Claire,Harper,1.606031894683838,FF
Chloe,Margaret,1.6061118841171265,FF
Glenda,Jennifer,1.6063143014907837,FF
Liz,ReporterCatalina,1.6069369316101074,FF
Katie,Rita,1.6071704626083374,FF
Lydia,Millie,1.6071845293045044,FF
Audrey,Rachel,1.607221603393555,FF
Harper,Nova,1.6075068712234497,FF
Harper,Stephanie,1.607514500617981,FF
Angela,Vivien,1.6076226234436035,FF
Emma,Liz,1.607643485069275,FF
Angela,Margaret,1.607648849487305,FF
Janet,Verna,1.6081897020339966,FF
Amber,Victoria,1.6082340478897097,FF
Charlotte,Margaret,1.6083132028579712,FF
Lydia,Mia,1.608685851097107,FF
Jenna,Natalie,1.6087013483047483,FF
Avery,Claire,1.6098318099975586,FF
Avery,Camila,1.609881043434143,FF
Carol,Lindsay,1.6099847555160522,FF
April,Olivia,1.6102296113967896,FF
Verna,Vivien,1.612047553062439,FF
Charlotte,ReporterCatalina,1.612254023551941,FF
Margaret,Olivia,1.612284779548645,FF
Helena,Sara,1.612601637840271,FF
Carol,Jodie,1.6126275062561035,FF
Chloe,Rachel,1.6128559112548828,FF
Chloe,Vanessa,1.612989902496338,FF
Rita,Samantha,1.6133114099502563,FF
Maisie,Margaret,1.6135891675949097,FF
Bell,Olivia,1.6136492490768433,FF
Jenna,Nana,1.614205837249756,FF
Caitlyn,Natalie,1.6142807006835938,FF
Caitlyn,Nana,1.6143559217453003,FF
Shana,Verna,1.614368557929993,FF
Nova,SabrinatheWitch,1.6145401000976562,FF
Athena,Jodie,1.6148008108139038,FF
Abigail,Nia,1.615134835243225,FF
Rita,Sophia,1.6152037382125854,FF
Angela,Victoria,1.6153799295425415,FF
Echo,Tessa,1.615519404411316,FF
Sophia,Sylvia,1.6166871786117554,FF
ReporterCatalina,Sylvia,1.617210030555725,FF
SabrinatheWitch,Shana,1.6173542737960815,FF
Doughnut,Starling,1.617503046989441,FF
Nova,Vanessa,1.6175899505615234,FF
Claire,Vivien,1.6180377006530762,FF
Liz,Millie,1.618054747581482,FF
Mia,Natalie,1.6184015274047852,FF
Alex,AnnabelletheGhost,1.6184138059616089,FF
Claire,Mia,1.6184210777282717,FF
Mia,Oliver,1.6185396909713743,FF
Bell,Emma,1.6186094284057615,FF
Charlotte,Kelsey,1.618830680847168,FF
Chloe,SabrinatheWitch,1.619293212890625,FF
Audrey,Vivien,1.6205188035964966,FF
Harper,ReporterCatalina,1.6205586194992063,FF
Jenna,Maddie,1.6206512451171875,FF
Natalie,Tessa,1.620960712432861,FF
Norah,Rachel,1.6212925910949707,FF
Angela,Natalie,1.621591567993164,FF
Millie,Olivia,1.6219991445541382,FF
Maisie,Norah,1.6223634481430054,FF
Natalie,Rita,1.622780203819275,FF
Margaret,Norah,1.622784972190857,FF
Nova,Patricia,1.6227952241897583,FF
Sylvia,Verna,1.6231433153152466,FF
Bell,Vivien,1.6236926317214966,FF
MrsClaus,Rebecca,1.623753547668457,FF
Camila,Rachel,1.623756766319275,FF
Doughnut,Vivien,1.623843550682068,FF
Nia,Verna,1.6241406202316284,FF
Athena,Sophia,1.6244691610336304,FF
April,Mia,1.6247931718826294,FF
Liz,Rebecca,1.6249761581420898,FF
Catherine,Helena,1.625005841255188,FF
Katie,Olivia,1.6254342794418335,FF
Charlotte,Natalie,1.625568389892578,FF
Jenna,Rebecca,1.6255874633789062,FF
Audrey,Norah,1.6258436441421509,FF
Avery,Lindsay,1.62598717212677,FF
Echo,Lydia,1.6263656616210938,FF
Catherine,Shana,1.626781940460205,FF
Katie,MrsClaus,1.6268318891525269,FF
Kristen,Rachel,1.6272281408309937,FF
Amber,ReporterCatalina,1.6275397539138794,FF
April,Margaret,1.6277427673339844,FF
Rita,Sylvia,1.6278371810913086,FF
Nova,Rachel,1.6281877756118774,FF
Angela,Chloe,1.6282774209976196,FF
Claire,Jenna,1.6282978057861328,FF
Paige,Skylar,1.628663182258606,FF
Charlotte,Jenna,1.6296225786209106,FF
Margaret,Patricia,1.6298155784606934,FF
Katie,Lindsay,1.6300182342529297,FF
Nova,Victoria,1.630165934562683,FF
Amber,Sylvia,1.6308027505874634,FF
Amber,Verna,1.630940556526184,FF
Echo,SabrinatheWitch,1.631717562675476,FF
Abigail,Carol,1.6321104764938354,FF
Jodie,Shana,1.6321783065795898,FF
Jennifer,Rachel,1.632291316986084,FF
Mia,SabrinatheWitch,1.6323752403259275,FF
Sara,Tessa,1.6323894262313845,FF
SabrinatheWitch,Victoria,1.6328459978103638,FF
Doughnut,Harper,1.6331782341003418,FF
Angela,Jennifer,1.6336346864700315,FF
Annie,Tina,1.634238839149475,FF
Olivia,Rebecca,1.6343470811843872,FF
ReporterCatalina,Vivien,1.6345535516738892,FF
Athena,Rita,1.6346535682678225,FF
Abigail,Patricia,1.6346710920333862,FF
Carol,Vivien,1.635090470314026,FF
Jodie,MrsClaus,1.6352444887161257,FF
Norah,Sophia,1.635301947593689,FF
Olivia,Sylvia,1.635602355003357,FF
Natalie,Victoria,1.6365922689437866,FF
Bell,Harper,1.6367673873901367,FF
Mia,Vivien,1.6379190683364868,FF
Charlotte,Patricia,1.6382321119308472,FF
Nana,Shana,1.6382461786270142,FF
Katie,Liz,1.638426661491394,FF
Camila,Catherine,1.638882040977478,FF
Angela,Nana,1.63901948928833,FF
Lydia,Verna,1.6392096281051636,FF
Audrey,Shana,1.639398217201233,FF
Alex,Millie,1.639517307281494,FF
Amber,Samantha,1.639593482017517,FF
Tessa,Vanessa,1.6397032737731934,FF
Athena,Riley,1.6402387619018557,FF
Charlotte,Nana,1.640508770942688,FF
Angela,Nia,1.640811324119568,FF
Lydia,Sophia,1.6412230730056765,FF
Camila,Jennifer,1.6414456367492676,FF
Doughnut,Emma,1.6422301530838013,FF
SabrinatheWitch,Sylvia,1.643488526344299,FF
Rebecca,Sara,1.6437458992004397,FF
Nana,Vivien,1.6439236402511597,FF
Avery,Stephanie,1.6440666913986206,FF
Catherine,Vivien,1.6441842317581177,FF
Emma,Nova,1.644236445426941,FF
Katie,Rebecca,1.6444754600524902,FF
Mia,MrsClaus,1.6454254388809204,FF
Claire,Lindsay,1.6455305814743042,FF
Maddie,Maisie,1.6458210945129397,FF
Margaret,Rebecca,1.6460226774215698,FF
MrsClaus,Sylvia,1.6462688446044922,FF
AnnabelletheGhost,Sara,1.646463394165039,FF
Amber,Patricia,1.6465907096862793,FF
Caitlyn,ReporterCatalina,1.646825671195984,FF
Rachel,Tina,1.6470035314559937,FF
Claire,Jodie,1.6470574140548706,FF
Abigail,Vivien,1.6471468210220337,FF
Amber,Skylar,1.6471811532974243,FF
MrsClaus,Oliver,1.6472395658493042,FF
Bell,Starling,1.647278904914856,FF
Charlotte,Lindsay,1.647813320159912,FF
Alex,Harper,1.647861361503601,FF
Chloe,Mia,1.648340106010437,FF
Rebecca,Sylvia,1.6485285758972168,FF
Chloe,Shana,1.649127960205078,FF
Jodie,Rachel,1.6492549180984497,FF
Bell,Carol,1.6492552757263184,FF
AnnabelletheGhost,Katie,1.649545669555664,FF
Nana,Nova,1.6496700048446655,FF
Norah,Tessa,1.6496715545654297,FF
Norah,Vivien,1.6496882438659668,FF
Nia,Paige,1.6501964330673218,FF
Abigail,Audrey,1.650528073310852,FF
Doughnut,Vanessa,1.6510329246520996,FF
Sylvia,Victoria,1.6512407064437866,FF
Katie,Natalie,1.6512627601623535,FF
Avery,Chloe,1.6512789726257324,FF
Amber,Rita,1.652110934257507,FF
Echo,Maisie,1.6528897285461426,FF
AnnabelletheGhost,Sylvia,1.6531366109848022,FF
Nana,Rebecca,1.6532459259033203,FF
Rita,Shana,1.6537460088729858,FF
Nova,Sara,1.6539520025253296,FF
Carol,Patricia,1.6543402671813965,FF
Lindsay,Rebecca,1.6546010971069336,FF
Kristen,Shana,1.6547966003417969,FF
Doughnut,Jennifer,1.6552516222000122,FF
Chloe,Harper,1.655318260192871,FF
Caitlyn,Samantha,1.6558235883712769,FF
Lydia,MrsClaus,1.6558938026428225,FF
Doughnut,Natalie,1.6558952331542969,FF
Katie,Skylar,1.6560221910476685,FF
Abigail,Rita,1.6572962999343872,FF
AnnabelletheGhost,Emma,1.657427430152893,FF
MrsClaus,Rita,1.657687783241272,FF
Avery,Katie,1.6577104330062866,FF
Claire,Liz,1.6580238342285156,FF
Annie,Doughnut,1.6583490371704102,FF
Catherine,Maisie,1.6587079763412476,FF
Patricia,SabrinatheWitch,1.6591511964797974,FF
Charlotte,Rachel,1.6591755151748655,FF
Audrey,ReporterCatalina,1.6592544317245483,FF
Natalie,Stephanie,1.6593858003616333,FF
Claire,Kelsey,1.6593955755233765,FF
Claire,Maisie,1.6594972610473633,FF
Bell,Katie,1.659582495689392,FF
Margaret,SabrinatheWitch,1.6596916913986206,FF
Shana,Tina,1.6597987413406372,FF
Oliver,Rebecca,1.6600817441940308,FF
Avery,Nova,1.660330891609192,FF
Angela,Norah,1.6607164144515991,FF
Claire,ReporterCatalina,1.6608818769454956,FF
Margaret,Tessa,1.660908341407776,FF
Glenda,SabrinatheWitch,1.6609326601028442,FF
