name1,name2,distance,group
Dylan,Rachel,1.7323468923568726,MF
Matthew,Oliver,1.7331461906433103,MF
Dylan,Oliver,1.7333498001098633,MF
Ryan,Sylvia,1.7335141897201538,MF
JackoLantern,Tessa,1.733991026878357,MF
JackoLantern,Rachel,1.7344762086868286,MF
Abigail,Xavier,1.7349048852920532,MF
Cole,Nana,1.7352951765060425,MF
Logan,ReporterCatalina,1.735357403755188,MF
Kevin,Margot,1.7363200187683103,MF
Oliver,PN,1.7363553047180176,MF
SabrinatheWitch,Wade,1.7366615533828735,MF
Logan,Oliver,1.7367233037948608,MF
Angela,Matthew,1.7371855974197388,MF
Chester,Norah,1.7377525568008425,MF
Abigail,Jimmy,1.73893404006958,MF
Ben,Oliver,1.7402805089950562,MF
Edward,Oliver,1.7405966520309448,MF
Dean,Nia,1.7406206130981443,MF
Chester,Rebecca,1.7406624555587769,MF
Noa,Oliver,1.7406920194625854,MF
JackoLantern,Kelsey,1.741398811340332,MF
Carlos,Margot,1.7414311170578003,MF
JackoLantern,Margaret,1.7425061464309692,MF
Kelsey,Logan,1.7426244020462036,MF
Abigail,Dan,1.7428631782531738,MF
Angela,JackoLantern,1.7431544065475464,MF
PN,Tessa,1.743819236755371,MF
Rebecca,Slushy,1.7442059516906738,MF
Chester,Echo,1.744497776031494,MF
Carlos,Tessa,1.7449880838394165,MF
Carol,Nathan,1.7456603050231934,MF
Noa,Shana,1.7462331056594849,MF
JackoLantern,Sylvia,1.7474969625473022,MF
Angela,Ryan,1.7476987838745115,MF
DollarJr,Shana,1.747764229774475,MF
Cole,Shana,1.7486557960510254,MF
JackoLantern,Mia,1.7489596605300903,MF
Dan,Shana,1.7504342794418335,MF
Shana,Wade,1.7507858276367188,MF
Rachel,Wade,1.751423954963684,MF
Brad,Shana,1.752172350883484,MF
SabrinatheWitch,Simon,1.7522071599960327,MF
Landon,ReporterCatalina,1.752573013305664,MF
Dean,ReporterCatalina,1.7538504600524902,MF
Joshua,Natalie,1.7541524171829224,MF
Hans,Nana,1.754251480102539,MF
Abigail,Ryan,1.7542810440063477,MF
DollarJr,Nana,1.7557889223098757,MF
Rachel,Sindarin,1.757743239402771,MF
JackoLantern,Verna,1.7579870223999023,MF
Joshua,ReporterCatalina,1.7582706212997437,MF
Chester,Jennifer,1.7582732439041138,MF
Larry,SabrinatheWitch,1.758846879005432,MF
Noa,Tessa,1.7589788436889648,MF
Nathan,Sylvia,1.7592010498046875,MF
Agatha,JackoLantern,1.7594631910324097,MF
Jennifer,Larry,1.7594990730285645,MF
Larry,ReporterCatalina,1.7596477270126345,MF
Natalie,Nathan,1.760939598083496,MF
Doug,Vivien,1.7610477209091189,MF
Carol,Cole,1.7612720727920532,MF
Logan,SabrinatheWitch,1.7613502740859983,MF
JackoLantern,Jennifer,1.761499047279358,MF
Jimmy,Rachel,1.7615509033203125,MF
Nana,Ryan,1.761645793914795,MF
Dean,Norah,1.7620383501052856,MF
SabrinatheWitch,Xavier,1.762247085571289,MF
Cole,Oliver,1.763468623161316,MF
Carlos,Margaret,1.7636224031448364,MF
Aiden,ReporterCatalina,1.763867974281311,MF
KlipKim,Oliver,1.7640992403030396,MF
Cole,Rachel,1.7642388343811035,MF
Jodie,Wade,1.764797329902649,MF
Cole,SabrinatheWitch,1.7655645608901978,MF
Logan,MrsClaus,1.765799641609192,MF
Dan,Rachel,1.7658785581588743,MF
Carlos,Nana,1.7659753561019895,MF
ReporterCatalina,Walter,1.7661118507385254,MF
Kanno,ReporterCatalina,1.766580581665039,MF
Joshua,Nana,1.7678594589233398,MF
JackoLantern,Viqqie,1.768735408782959,MF
Justin,Rachel,1.7687969207763672,MF
Nova,Slushy,1.769023299217224,MF
Dan,Nia,1.769418716430664,MF
Claire,JackoLantern,1.7696499824523926,MF
Abigail,JackoLantern,1.769869685173035,MF
Abigail,Wade,1.7712410688400269,MF
Shana,Walter,1.7712575197219849,MF
Carol,Dan,1.7715014219284058,MF
Aiden,Nia,1.7715529203414917,MF
Angela,Larry,1.771746039390564,MF
Verna,Xavier,1.7723482847213743,MF
Lydia,Ryan,1.772588849067688,MF
Dean,Nova,1.772591233253479,MF
JackoLantern,Vivien,1.7731140851974487,MF
Cole,Glenda,1.7732219696044922,MF
Olivia,Xavier,1.773229718208313,MF
Nathan,Starling,1.7733349800109863,MF
Justin,Viqqie,1.7740381956100464,MF
Charlotte,Larry,1.7744741439819336,MF
Chester,Jodie,1.7747440338134766,MF
Noa,ReporterCatalina,1.775029182434082,MF
Angela,Dean,1.775302529335022,MF
Eman,Margaret,1.7754168510437012,MF
Agatha,Dean,1.7756327390670776,MF
Logan,Margaret,1.7759186029434204,MF
Natalie,Xavier,1.7761465311050415,MF
Logan,Natalie,1.7764304876327517,MF
Shana,Simon,1.7765570878982544,MF
Jennifer,Noa,1.777015209197998,MF
Brad,Margaret,1.7773590087890625,MF
Dan,Rebecca,1.7773610353469849,MF
Victoria,Xavier,1.777596950531006,MF
Brad,Rachel,1.777905821800232,MF
JackoLantern,Riley,1.7780555486679075,MF
Brad,ReporterCatalina,1.778122067451477,MF
Avery,Chester,1.7787812948226929,MF
Dylan,Shana,1.7795524597167969,MF
Logan,Nana,1.779685139656067,MF
Natalie,Wade,1.7798155546188354,MF
Agatha,Joshua,1.7799137830734253,MF
CaptainBill,Oliver,1.7800534963607788,MF
JackoLantern,Nia,1.7803746461868286,MF
JackoLantern,Nova,1.7806577682495115,MF
CaptainBill,Margaret,1.7807015180587769,MF
Jimmy,ReporterCatalina,1.7807618379592896,MF
Matthew,Tessa,1.781002640724182,MF
Jodie,Larry,1.7813262939453125,MF
Furnando,Rachel,1.7814313173294067,MF
Margaret,Ryan,1.7814921140670776,MF
Neoguard,Shana,1.781596541404724,MF
Eman,Shana,1.7819275856018066,MF
Dan,Natalie,1.7821602821350098,MF
Larry,Natalie,1.7826204299926758,MF
Chad,Rachel,1.7826980352401731,MF
Dan,Mia,1.783117651939392,MF
Ravi,Zoey,1.783147215843201,MF
Logan,Victoria,1.7833846807479858,MF
Neoguard,Tessa,1.7834625244140625,MF
Claire,Matthew,1.7834936380386353,MF
Abigail,Larry,1.7835532426834106,MF
Larry,Sylvia,1.7836546897888184,MF
Olivia,Ryan,1.7836861610412598,MF
Dan,Nana,1.783979415893555,MF
Aiden,Nana,1.7839945554733276,MF
April,Logan,1.7841776609420776,MF
Graham,ReporterCatalina,1.7847415208816528,MF
Echo,Logan,1.785049557685852,MF
Aiden,Shana,1.785413146018982,MF
Lydia,Slushy,1.785920023918152,MF
Landon,SabrinatheWitch,1.7863014936447144,MF
Larry,MrsClaus,1.7864407300949097,MF
Chester,Claire,1.7868199348449707,MF
Aiden,Natalie,1.787282109260559,MF
MrsClaus,Wade,1.7875434160232544,MF
Doug,Shana,1.788206696510315,MF
Charlotte,Wade,1.7886228561401367,MF
Abigail,Aiden,1.788779854774475,MF
Neoguard,Rachel,1.7890504598617554,MF
ReporterCatalina,Simon,1.789164662361145,MF
David,Shana,1.7900031805038452,MF
Graham,Nana,1.790392518043518,MF
Neoguard,ReporterCatalina,1.7907031774520874,MF
Carol,Ryan,1.7908767461776731,MF
Furnando,ReporterCatalina,1.790904879570007,MF
Shana,Sindarin,1.7912989854812622,MF
ReporterCatalina,Sindarin,1.7913880348205566,MF
Doug,Rachel,1.7917400598526,MF
Carol,Logan,1.7918895483016968,MF
Aaron,ReporterCatalina,1.792178511619568,MF
Sean,Shana,1.792231202125549,MF
Buddy,ReporterCatalina,1.7922388315200806,MF
KlipKim,Shana,1.792248249053955,MF
Norah,Ryan,1.7927361726760864,MF
Landon,Rachel,1.792943835258484,MF
George,Shana,1.7935868501663208,MF
Cole,Natalie,1.7936639785766602,MF
ReporterCatalina,Xavier,1.793818473815918,MF
Dan,Nova,1.7939811944961548,MF
Chester,Rachel,1.794091820716858,MF
Oliver,Vincent,1.7945575714111328,MF
Sylvia,Wade,1.7945590019226074,MF
Jodie,Justin,1.794736385345459,MF
Landon,Nana,1.7947444915771484,MF
Agatha,Graham,1.794795036315918,MF
Lydia,Nathan,1.7948881387710571,MF
Norah,Slushy,1.7949613332748413,MF
Carlos,Shana,1.7951420545578003,MF
Jennifer,Ryan,1.795249342918396,MF
Nathan,Rachel,1.7954336404800415,MF
Margot,Tim,1.7959741353988647,MF
Margaret,Matthew,1.7962428331375122,MF
JackoLantern,Lydia,1.7964476346969604,MF
Chad,Natalie,1.7965158224105835,MF
Jennifer,Nathan,1.7967448234558103,MF
Chase,Shana,1.7969249486923218,MF
Agatha,Doug,1.7969907522201538,MF
Echo,JackoLantern,1.7974013090133667,MF
Glenda,JackoLantern,1.797402024269104,MF
Jimmy,Shana,1.7975035905838013,MF
Dean,Nana,1.7977555990219116,MF
Lloyd,Rachel,1.7979717254638672,MF
ReporterCatalina,Ron,1.7983371019363403,MF
Slushy,Vivien,1.798604130744934,MF
Jackson,Margot,1.79902446269989,MF
Aaron,Oliver,1.7992545366287231,MF
ReporterCatalina,Royce,1.8004199266433716,MF
Chester,Olivia,1.8007904291152954,MF
Nana,Noa,1.8012728691101074,MF
Dean,Olivia,1.801416039466858,MF
Gus,Tessa,1.8014761209487915,MF
Carlos,Sylvia,1.8015929460525513,MF
Rita,Ryan,1.8022078275680544,MF
Jimmy,Natalie,1.8022538423538208,MF
Eman,Oliver,1.8023492097854616,MF
KlipKim,ReporterCatalina,1.80250883102417,MF
Doug,Jennifer,1.8029929399490356,MF
DollarJr,Margot,1.8030872344970703,MF
Margot,Matthew,1.803515911102295,MF
DollarJr,Riley,1.803544998168945,MF
Carlos,Viqqie,1.803860664367676,MF
Vivien,Wade,1.8039655685424805,MF
Carlos,Natalie,1.8039947748184204,MF
Olivia,Wade,1.804309368133545,MF
Oscar,Shana,1.8043252229690552,MF
Rachel,Slushy,1.8043789863586424,MF
Audrey,Elias,1.80441415309906,MF
Claire,Nathan,1.804527282714844,MF
Liz,Nathan,1.8046528100967407,MF
Tessa,Wade,1.8052886724472048,MF
ReporterCatalina,Tim,1.805357813835144,MF
Dylan,Nia,1.8057466745376587,MF
Aiden,Carol,1.806159496307373,MF
Chester,Chloe,1.8061875104904177,MF
Simon,Tessa,1.8062323331832888,MF
Chester,Vivien,1.807042121887207,MF
Vivien,Walter,1.8071130514144895,MF
Cole,Jodie,1.807160496711731,MF
Jimmy,Sylvia,1.8071774244308472,MF
Cyrus,Rachel,1.807193398475647,MF
Jimmy,Nia,1.80728018283844,MF
Nathan,Olivia,1.807326912879944,MF
Gus,ReporterCatalina,1.807409405708313,MF
Ben,Tessa,1.8075742721557615,MF
Amber,Chester,1.807613730430603,MF
Logan,Viqqie,1.8077497482299805,MF
ReporterCatalina,Sean,1.8077656030654907,MF
Landon,Oliver,1.807827830314636,MF
Audrey,Joshua,1.8081074953079224,MF
Neel,Tessa,1.8085020780563352,MF
Carol,Chester,1.808550715446472,MF
Logan,Nova,1.8085966110229492,MF
Carl,Shana,1.8088284730911257,MF
Chester,Riley,1.808833599090576,MF
Dan,Tessa,1.8088502883911133,MF
Eman,Rachel,1.8089994192123413,MF
Mia,Ryan,1.809110641479492,MF
Michael,Verna,1.8093353509902952,MF
Aiden,Rachel,1.8093420267105105,MF
Doughnut,Keybo,1.8094195127487185,MF
Natalie,Noa,1.8096369504928589,MF
Matthew,ReporterCatalina,1.809747099876404,MF
Justin,ReporterCatalina,1.809911608695984,MF
KlipKim,Zoey,1.810128092765808,MF
Agatha,Furnando,1.8101873397827148,MF
Jeff,ReporterCatalina,1.8103480339050293,MF
Maisie,Slushy,1.810818076133728,MF
Kelsey,Nathan,1.8108857870101929,MF
Avery,JackoLantern,1.8109511137008667,MF
Glenda,Ryan,1.810958743095398,MF
Damian,Shana,1.8110750913619995,MF
Rachel,Ron,1.8111881017684937,MF
Jeff,Rachel,1.8113651275634768,MF
JackoLantern,Jenna,1.8115628957748413,MF
Ben,Shana,1.812106966972351,MF
Charlotte,Dean,1.81224262714386,MF
Dylan,Jodie,1.8125008344650269,MF
Caitlyn,Slushy,1.8125184774398804,MF
AnnabelletheGhost,Dean,1.8128042221069336,MF
Kanno,Nana,1.812829613685608,MF
JackoLantern,MrsClaus,1.813038349151611,MF
Nana,Ravi,1.8134193420410156,MF
Chloe,Wade,1.8134499788284304,MF
Nathan,Vivien,1.8135470151901243,MF
DollarJr,Rachel,1.8136075735092163,MF
Kevin,Nana,1.8138612508773804,MF
Joshua,MrsClaus,1.8140573501586912,MF
Aaron,Rachel,1.8145614862442017,MF
Audrey,Ryan,1.815060019493103,MF
Oliver,Sindarin,1.815129637718201,MF
Larry,Oliver,1.81539523601532,MF
Nia,Ryan,1.815407633781433,MF
JackoLantern,Jodie,1.815778374671936,MF
Brad,Jennifer,1.8158445358276367,MF
Natalie,Slushy,1.816026210784912,MF
Oliver,Ryan,1.8160390853881836,MF
PN,Shana,1.8160616159439087,MF
Cole,Tessa,1.8160619735717771,MF
SabrinatheWitch,Slushy,1.8160972595214844,MF
Hans,Zoey,1.8163304328918457,MF
Jake,Oliver,1.8164016008377075,MF
Chester,Victoria,1.816475749015808,MF
Audrey,Sindarin,1.816625475883484,MF
Logan,Nia,1.8166416883468628,MF
Dean,Vivien,1.817306399345398,MF
MrsClaus,Ryan,1.8173772096633911,MF
Dan,Margot,1.817399978637695,MF
Landon,Shana,1.8178058862686155,MF
Jackson,Oliver,1.8180724382400513,MF
Dan,SabrinatheWitch,1.8180789947509768,MF
Grace,Matthew,1.818113923072815,MF
Larry,Margaret,1.8181740045547483,MF
Cyrus,ReporterCatalina,1.8183244466781616,MF
MrsClaus,Xavier,1.8183808326721191,MF
Dean,Jennifer,1.8184579610824585,MF
Rachel,Xavier,1.8186172246932983,MF
Neoguard,Oliver,1.8187063932418823,MF
Nathan,Nova,1.8189020156860352,MF
Dylan,Nana,1.8191347122192385,MF
Keybo,Oliver,1.819167733192444,MF
Henry,Rachel,1.8192490339279177,MF
Brad,Natalie,1.819481372833252,MF
Matthew,Skylar,1.8196104764938352,MF
Chester,SabrinatheWitch,1.8198899030685425,MF
Kanno,Olivia,1.8199065923690796,MF
Rachel,Ravi,1.8200377225875857,MF
Chase,Oliver,1.820234298706055,MF
Nia,Walter,1.8202353715896609,MF
Nana,Xavier,1.8203606605529783,MF
Amber,Dean,1.8204094171524048,MF
Angela,Joshua,1.8208969831466677,MF
Audrey,Dean,1.8209577798843384,MF
Justin,Verna,1.8213454484939575,MF
Landon,Norah,1.8219269514083865,MF
Carlos,Claire,1.8220314979553225,MF
Nathan,SabrinatheWitch,1.822101593017578,MF
ReporterCatalina,Slushy,1.82213294506073,MF
Audrey,Carlos,1.8223506212234497,MF
Neel,Rachel,1.8223646879196167,MF
Jodie,Xavier,1.822569489479065,MF
Joshua,Oliver,1.822595238685608,MF
Aiden,SabrinatheWitch,1.822623372077942,MF
Ben,Nana,1.8226323127746584,MF
Nova,Sindarin,1.8226813077926636,MF
Nathan,Oliver,1.8227876424789429,MF
Jennifer,Kanno,1.8229784965515137,MF
Larry,Vivien,1.8230242729187012,MF
Larry,Lydia,1.8230282068252563,MF
Chad,Oliver,1.8231462240219116,MF
CaptainBill,Verna,1.823200225830078,MF
Oscar,ReporterCatalina,1.82325279712677,MF
Chad,Margot,1.823549747467041,MF
Logan,Sylvia,1.8236488103866575,MF
Carol,Dylan,1.8236995935440063,MF
Grace,Logan,1.8240550756454468,MF
Catherine,Slushy,1.8242250680923464,MF
Audrey,Nathan,1.8242453336715696,MF
Chester,Lydia,1.824713110923767,MF
Viqqie,Xavier,1.824887752532959,MF
Chester,Paige,1.8249163627624512,MF
Chester,Margaret,1.8249993324279783,MF
Jennifer,Walter,1.8252328634262085,MF
Dean,Liz,1.825234055519104,MF
Cole,Jennifer,1.825485587120056,MF
Chad,Nana,1.825603485107422,MF
Oliver,Walter,1.825995922088623,MF
Audrey,Logan,1.8262825012207031,MF
Nova,Walter,1.8263384103775024,MF
Larry,Olivia,1.8264431953430176,MF
Brad,Jodie,1.8266282081604004,MF
Amber,Nathan,1.8267523050308228,MF
AnnabelletheGhost,JackoLantern,1.8269720077514648,MF
Carlos,Olivia,1.8271900415420532,MF
Logan,Lydia,1.8275642395019531,MF
Liam,Vivien,1.8276262283325195,MF
Agatha,Xavier,1.8277708292007449,MF
Carlos,Verna,1.8279379606246948,MF
Dean,Mia,1.8279725313186648,MF
Justin,Olivia,1.828148365020752,MF
Eman,Natalie,1.828175663948059,MF
Cole,Victoria,1.8282047510147097,MF
Dean,Echo,1.8282837867736816,MF
Chase,Natalie,1.828469395637512,MF
Carol,DollarJr,1.8287066221237185,MF
CaptainBill,Tessa,1.8287320137023928,MF
Eman,Vivien,1.829472541809082,MF
Furnando,Margaret,1.8296087980270384,MF
Matthew,Nia,1.8296416997909544,MF
Audrey,Larry,1.8299084901809692,MF
Dean,Lucille,1.8299192190170288,MF
Oscar,SabrinatheWitch,1.8300410509109497,MF
George,Rachel,1.8302439451217651,MF
Chad,Margaret,1.8303054571151731,MF
Edward,Rachel,1.8305402994155884,MF
Olivia,Oscar,1.8305989503860471,MF
Royce,Shana,1.8307089805603027,MF
Carlos,Kelsey,1.8308807611465456,MF
April,Dean,1.8309803009033203,MF
Dean,Lydia,1.831076502799988,MF
DollarJr,MrsClaus,1.831116199493408,MF
Dean,Viqqie,1.8313225507736208,MF
Jennifer,Neel,1.8313813209533691,MF
Liam,Tessa,1.831414818763733,MF
Logan,Zoey,1.8315492868423464,MF
DollarJr,Tessa,1.831979751586914,MF
Tim,Viqqie,1.83232843875885,MF
Caitlyn,Joshua,1.8325058221817017,MF
Brad,SabrinatheWitch,1.8325234651565552,MF
Margot,Ravi,1.8328191041946411,MF
Landon,Natalie,1.833394169807434,MF
Nova,Simon,1.8335269689559937,MF
DollarJr,SabrinatheWitch,1.8335407972335815,MF
JackoLantern,Olivia,1.8337253332138064,MF
Ravi,ReporterCatalina,1.8337348699569704,MF
Matthew,Natalie,1.83375346660614,MF
Chad,Tessa,1.833792805671692,MF
Dean,Sophia,1.8339247703552248,MF
Logan,Tessa,1.8340896368026731,MF
Aaron,Audrey,1.8340986967086792,MF
Dean,Skylar,1.8343082666397097,MF
Dan,Jennifer,1.8343743085861208,MF
Rachel,Simon,1.8344138860702517,MF
Doug,Nana,1.834486484527588,MF
CaptainBill,Rita,1.834840416908264,MF
Furnando,Margot,1.8348407745361328,MF
Avery,Nathan,1.8348493576049805,MF
Glenda,Wade,1.8349127769470217,MF
Carlos,Jodie,1.835073471069336,MF
Hugh,ReporterCatalina,1.8354525566101072,MF
Chad,Jennifer,1.8354674577713013,MF
Carlos,Grace,1.8357950448989868,MF
Dan,Olivia,1.8357993364334104,MF
Glenda,Simon,1.8358207941055296,MF
Brad,Kelsey,1.835919976234436,MF
Chester,Skylar,1.8360921144485471,MF
Dean,Starling,1.8361750841140747,MF
Nathan,Zoey,1.8362045288085935,MF
Kevin,Nia,1.8362560272216797,MF
Elias,ReporterCatalina,1.836291790008545,MF
Nathan,Tessa,1.8363770246505735,MF
Liz,Xavier,1.836579442024231,MF
Nana,Neel,1.8366576433181765,MF
Edward,Natalie,1.8369351625442505,MF
KlipKim,Nova,1.8369866609573364,MF
Chloe,Dean,1.8373314142227173,MF
Angela,Edward,1.8373397588729856,MF
Henry,Verna,1.83735990524292,MF
ReporterCatalina,West,1.8376058340072632,MF
Carol,Noa,1.8376532793045044,MF
Rachel,Royce,1.8376635313034055,MF
Rachel,Walter,1.837859034538269,MF
Aiden,Nova,1.837861180305481,MF
Glenda,Xavier,1.8378859758377075,MF
Chase,Jennifer,1.837996006011963,MF
Audrey,Dan,1.8381978273391724,MF
Aiden,Mia,1.8382049798965456,MF
DollarJr,Sylvia,1.8383122682571411,MF
Nova,Ryan,1.8383564949035645,MF
Brad,Nana,1.8383928537368777,MF
Aiden,Audrey,1.8384151458740232,MF
Nia,Noa,1.8385047912597656,MF
Catherine,Nathan,1.8385637998580933,MF
Jack,ReporterCatalina,1.8386694192886353,MF
Robert,Shana,1.8386735916137695,MF
Oliver,Sean,1.8389692306518557,MF
Joshua,Victoria,1.839069962501526,MF
Agatha,Neel,1.839264988899231,MF
Mia,Vincent,1.8392757177352903,MF
MrsClaus,Simon,1.8394585847854616,MF
Hans,Margot,1.8395029306411743,MF
Dan,Oliver,1.8395533561706543,MF
Michael,Nia,1.839633822441101,MF
Ryan,Viqqie,1.8399845361709597,MF
Noa,Olivia,1.839999079704285,MF
Ryan,Tessa,1.8400492668151855,MF
KlipKim,Nia,1.8400611877441408,MF
JackoLantern,Rebecca,1.840190291404724,MF
Nia,Vincent,1.8403972387313845,MF
Ravi,Shana,1.8406434059143064,MF
Oliver,Wade,1.840670108795166,MF
Angela,Chester,1.8407565355300903,MF
Brad,Vivien,1.8410943746566772,MF
Dylan,Jennifer,1.84134042263031,MF
River,Viqqie,1.8413549661636353,MF
Lydia,Xavier,1.8415061235427856,MF
Natalie,Neel,1.8415499925613403,MF
JackoLantern,Vanessa,1.8417075872421265,MF
JackoLantern,Liz,1.8417158126831057,MF
Cole,Nia,1.8417348861694336,MF
Dean,Kelsey,1.8418306112289429,MF
Chase,Tessa,1.8418339490890503,MF
Eman,Jennifer,1.842206120491028,MF
Carlos,Jennifer,1.8422212600708008,MF
Brad,Camila,1.8422770500183103,MF
Callan,Nana,1.8423510789871216,MF
Audrey,Doug,1.8425167798995972,MF
Liz,Ryan,1.8425437211990356,MF
Catherine,Noa,1.8426026105880735,MF
Amber,Jimmy,1.8426060676574707,MF
Abigail,Cole,1.842655062675476,MF
Kevin,Mia,1.842815399169922,MF
Liz,Noa,1.8428155183792112,MF
Neel,Olivia,1.842951416969299,MF
Carlos,Carol,1.843018889427185,MF
Dan,Margaret,1.84334135055542,MF
Jodie,Nathan,1.8437271118164065,MF
Norah,Walter,1.8437719345092771,MF
Lydia,Wade,1.8438949584960935,MF
Dean,Margaret,1.8439322710037231,MF
Justin,Kelsey,1.8439950942993164,MF
Nathan,Skylar,1.8440486192703247,MF
Caitlyn,Ryan,1.8441433906555176,MF
Carol,Kevin,1.8445534706115725,MF
Dan,Glenda,1.8445907831192017,MF
Jennifer,Matthew,1.844692349433899,MF
Dylan,Natalie,1.8446975946426392,MF
Bruce,Rachel,1.844793438911438,MF
Ben,ReporterCatalina,1.8448100090026855,MF
Audrey,Kevin,1.8448771238327024,MF
Caitlyn,Walter,1.8448796272277832,MF
Dylan,ReporterCatalina,1.8449115753173828,MF
Dan,Sylvia,1.8449941873550415,MF
Abigail,Caleb,1.8449997901916504,MF
Carlos,Jenna,1.8450288772583008,MF
Claire,Ryan,1.8450297117233276,MF
Caleb,MrsClaus,1.845089316368103,MF
Simon,Verna,1.845257878303528,MF
Camila,Nathan,1.8454407453536987,MF
Abigail,Nathan,1.8454698324203491,MF
Angela,Brad,1.8455743789672852,MF
Larry,Victoria,1.8458539247512815,MF
Edward,Tessa,1.8458608388900757,MF
Aaron,Natalie,1.8459759950637815,MF
Brad,Claire,1.8462077379226685,MF
Matthew,Viqqie,1.8462566137313845,MF
Brad,Starling,1.8462580442428589,MF
Elias,Margot,1.8462653160095217,MF
Nia,Sindarin,1.846516489982605,MF
Nathan,Norah,1.8465532064437864,MF
April,Chester,1.8467812538146973,MF
Damian,Rachel,1.8467830419540403,MF
Dylan,Olivia,1.847066044807434,MF
Landon,Victoria,1.8472925424575808,MF
Doug,Lucille,1.8473790884017944,MF
Carol,Ravi,1.8474140167236328,MF
Graham,SabrinatheWitch,1.847788453102112,MF
Agatha,Simon,1.8477983474731443,MF
Doughnut,Matthew,1.8478878736495972,MF
Rachel,Santa,1.8478909730911257,MF
Lloyd,Viqqie,1.8479156494140625,MF
DollarJr,Verna,1.8479251861572263,MF
Larry,Viqqie,1.8480042219161987,MF
Edward,Shana,1.8481649160385132,MF
Angela,Walter,1.8481999635696411,MF
Brad,Nova,1.8482074737548828,MF
Logan,Olivia,1.848269820213318,MF
Caitlyn,Matthew,1.8482723236083984,MF
