name1,name2,distance,group
Mark,Rex,2.148003339767456,MM
Owen,Rusty,2.38271164894104,MM
Edward,SantaClaus,2.1538546085357666,MM
KlipKim,Viktor,2.166018486022949,MM
Jimmy,Owen,2.0081117153167725,MM
Cole,Hans,2.008000373840332,MM
Callan,Hans,2.108210563659668,MM
Carol,Lucille,2.024858236312866,FF
Jenna,Sophia,2.053504467010498,FF
AnnabelletheGhost,Zoey,2.0713951587677,FF
Annie,Kristen,2.263941764831543,FF
Claire,Zoey,2.0345051288604736,FF
Lucille,Mia,2.0485928058624268,FF
Janet,Lindsay,2.1887011528015137,FF
Annie,Shana,2.0778110027313232,FF
Annie,Athena,2.434361219406128,FF
AnnabelletheGhost,Janet,2.0523266792297363,FF
Hailey,Shana,2.1769869327545166,FF
Annie,Echo,2.261937379837036,FF
Camila,Zoey,2.1684327125549316,FF
Glenda,Rebecca,2.01723575592041,FF
Janet,Margaret,2.0773704051971436,FF
Skylar,Valerie,2.2365851402282715,FF
Alex,ReporterCatalina,2.0332000255584717,FF
Nia,Starling,2.007984399795532,FF
Athena,Vanessa,2.018759489059448,FF
Annie,Victoria,2.3004868030548096,FF
Athena,Bell,2.080344915390014,FF
Alex,Athena,2.2467145919799805,FF
Stephanie,Tina,2.3248205184936523,FF
Kelsey,Paige,2.044705629348755,FF
Catherine,Viqqie,2.077831506729126,FF
Catherine,Hailey,2.2299649715423584,FF
Jodie,Paige,2.040932893753052,FF
Glenda,Sophia,2.076843738555908,FF
Amber,Millie,2.0328590869903564,FF
Janet,Rachel,2.069434881210327,FF
Tessa,Valerie,2.0607919692993164,FF
Lucille,Maisie,2.171424627304077,FF
Norah,Starling,2.060206174850464,FF
Harper,Janet,2.051478862762451,FF
Charlotte,Tina,2.1266703605651855,FF
Glenda,Jenna,2.058570623397827,FF
Janet,Olivia,2.029996395111084,FF
Helena,Lucille,2.232014417648315,FF
Audrey,Starling,2.055819034576416,FF
Lucille,Patricia,2.1254427433013916,FF
Janet,Katie,2.2279751300811768,FF
Angela,Valerie,2.041567087173462,FF
Grace,Samantha,2.043689012527466,FF
Lucille,Millie,2.172473430633545,FF
Maddie,Margot,2.228487968444824,FF
Annie,Verna,2.1068384647369385,FF
Hailey,Sylvia,2.231566905975342,FF
Abigail,Tina,2.0529873371124268,FF
Grace,Harper,2.047701120376587,FF
Janet,Kristen,2.14127254486084,FF
Janet,Kelly,2.2069766521453857,FF
Valerie,Vivien,2.100400686264038,FF
Janet,Jennifer,2.0799014568328857,FF
Annie,SabrinatheWitch,2.100362539291382,FF
Janet,Liz,2.0376644134521484,FF
Lucille,Tina,2.191969156265259,FF
Bell,Nova,2.0277793407440186,FF
Annie,Natalie,2.0561561584472656,FF
Emma,Valerie,2.19773530960083,FF
Annie,Charlotte,2.0731964111328125,FF
Agatha,Katie,2.0480103492736816,FF
Agatha,Rita,2.088909387588501,FF
Annie,Riley,2.3458187580108643,FF
Margot,Starling,2.139991521835327,FF
Janet,Paige,2.15903639793396,FF
Margot,Vivien,2.0279905796051025,FF
Paige,Sara,2.090566873550415,FF
Chloe,Zoey,2.0451409816741943,FF
April,Starling,2.0445964336395264,FF
Lydia,Paige,2.094539165496826,FF
Alex,Echo,2.2548043727874756,FF
Athena,Doughnut,2.063938617706299,FF
Kelly,Oliver,2.232707262039185,FF
Annie,MrsClaus,2.3031837940216064,FF
Caitlyn,Janet,2.071818590164185,FF
Avery,Valerie,2.1695382595062256,FF
April,Doughnut,2.042337656021118,FF
Kelly,Lindsay,2.08514142036438,FF
Camila,Janet,2.1489028930664062,FF
Amber,Catherine,2.004338026046753,FF
Amber,Annie,2.1273016929626465,FF
Charlotte,Grace,2.05683970451355,FF
Kelly,Zoey,2.166590452194214,FF
Margot,Sophia,2.220677137374878,FF
Glenda,Lindsay,2.2039997577667236,FF
Sophia,Tina,2.138760805130005,FF
Lindsay,Paige,2.071159601211548,FF
Chloe,Margot,2.2121195793151855,FF
Maddie,Stephanie,2.0234603881835938,FF
Alex,Sophia,2.1825459003448486,FF
Kelly,Sara,2.172529458999634,FF
Athena,Lucille,2.067216157913208,FF
Hailey,Valerie,2.309415578842163,FF
Hailey,Rita,2.312337636947632,FF
Tina,Valerie,2.261075735092163,FF
Grace,Patricia,2.132067918777466,FF
Janet,Zoey,2.1458847522735596,FF
Sara,Starling,2.019073247909546,FF
Lindsay,Rita,2.0441629886627197,FF
Doughnut,Valerie,2.1435840129852295,FF
Janet,Millie,2.1852221488952637,FF
Agatha,Jenna,2.0669400691986084,FF
Camila,Lucille,2.0886714458465576,FF
Audrey,Paige,2.094888687133789,FF
Bell,Victoria,2.053285837173462,FF
Millie,Samantha,2.040102243423462,FF
Annie,Norah,2.190997362136841,FF
Hailey,Helena,2.2044942378997803,FF
Viqqie,Zoey,2.118515729904175,FF
Athena,Tina,2.161958694458008,FF
Stephanie,Valerie,2.03682017326355,FF
Janet,Riley,2.192307949066162,FF
Jenna,Kelly,2.0153305530548096,FF
Janet,Mia,2.0519728660583496,FF
Athena,Jenna,2.0197203159332275,FF
Grace,Lindsay,2.11035680770874,FF
Nia,Viqqie,2.002654552459717,FF
Annie,Sophia,2.467966079711914,FF
Catherine,Sophia,2.1022539138793945,FF
AnnabelletheGhost,Grace,2.0351574420928955,FF
Maddie,Valerie,2.2984743118286133,FF
Annie,Hailey,2.3798816204071045,FF
Lindsay,Margot,2.1866915225982666,FF
Caitlyn,Margot,2.028001546859741,FF
Hailey,Janet,2.1228551864624023,FF
Grace,Kelly,2.0568788051605225,FF
Kelly,Margot,2.154174327850342,FF
Annie,Nia,2.167372465133667,FF
Athena,Starling,2.0347845554351807,FF
Audrey,Doughnut,2.030130624771118,FF
Annie,Rita,2.2357051372528076,FF
Rebecca,Zoey,2.0163369178771973,FF
Rachel,Stephanie,2.0338244438171387,FF
Claire,Lucille,2.0146484375,FF
Katie,Margot,2.0723743438720703,FF
Annie,Samantha,2.3068597316741943,FF
Liz,Paige,2.156201124191284,FF
Millie,Oliver,2.0399413108825684,FF
Kelly,Lydia,2.0049662590026855,FF
AnnabelletheGhost,Sophia,2.044248580932617,FF
Margot,Sara,2.135016679763794,FF
Glenda,Maddie,2.2738735675811768,FF
Harper,Margot,2.1548044681549072,FF
Margot,MrsClaus,2.0160930156707764,FF
Margot,Nova,2.008922815322876,FF
Athena,Helena,2.060748815536499,FF
Athena,Emma,2.0178675651550293,FF
Margot,Vanessa,2.064929723739624,FF
Liz,Viqqie,2.006565809249878,FF
Janet,Patricia,2.2701382637023926,FF
Sophia,Valerie,2.029444932937622,FF
Kelly,Shana,2.0068209171295166,FF
Margot,Paige,2.09704852104187,FF
Grace,Olivia,2.0594418048858643,FF
Kelsey,Oliver,2.0515196323394775,FF
Hailey,Harper,2.040008306503296,FF
Katie,Zoey,2.114460706710815,FF
Hailey,Kristen,2.1026594638824463,FF
Alex,Samantha,2.0765533447265625,FF
Athena,Lindsay,2.0799083709716797,FF
Harper,Zoey,2.1202826499938965,FF
SabrinatheWitch,Tina,2.078620195388794,FF
Grace,Paige,2.056241750717163,FF
Riley,Zoey,2.0778915882110596,FF
Margot,Millie,2.1776421070098877,FF
Glenda,Janet,2.135127067565918,FF
Kristen,Valerie,2.056447744369507,FF
Emma,Margot,2.1955044269561768,FF
Glenda,Harper,2.053973436355591,FF
Sophia,Vanessa,2.039628505706787,FF
Lucille,Riley,2.119396448135376,FF
AnnabelletheGhost,Maddie,2.1333365440368652,FF
Alex,Tina,2.1231815814971924,FF
Claire,Janet,2.0706002712249756,FF
Abigail,Annie,2.1619627475738525,FF
Helena,Tina,2.0830588340759277,FF
Maddie,Sophia,2.0518200397491455,FF
Jennifer,Paige,2.0397746562957764,FF
Annie,Patricia,2.318100690841675,FF
Angela,Annie,2.0695810317993164,FF
Alex,Audrey,2.0788612365722656,FF
Echo,Millie,2.121875047683716,FF
Jenna,Lucille,2.170442819595337,FF
Angela,Starling,2.007467031478882,FF
Millie,Zoey,2.214952230453491,FF
Grace,Katie,2.102609157562256,FF
Grace,Skylar,2.0837199687957764,FF
Annie,Sara,2.0468037128448486,FF
Lucille,Sara,2.01737380027771,FF
Janet,Stephanie,2.0287394523620605,FF
Agatha,Charlotte,2.043200969696045,FF
Kelly,Tessa,2.015864610671997,FF
Hailey,Viqqie,2.1243510246276855,FF
Camila,Valerie,2.042210102081299,FF
Paige,Stephanie,2.0378096103668213,FF
Camila,Hailey,2.0812435150146484,FF
Annie,Tessa,2.0023200511932373,FF
Margot,Samantha,2.068514108657837,FF
Millie,Victoria,2.0365564823150635,FF
Maddie,Oliver,2.0414183139801025,FF
Claire,KilliantheVampire,2.145590305328369,MF
AnnabelletheGhost,Jimmy,2.065795660018921,MF
Duke,Mia,2.1378777027130127,MF
Harper,Tim,2.156471490859986,MF
Kevin,Samantha,2.1287786960601807,MF
Annie,SantaClaus,2.450978994369507,MF
Agatha,UncleHank,2.0024189949035645,MF
Alex,Rusty,2.5177361965179443,MF
KilliantheVampire,Stephanie,2.1997053623199463,MF
Edward,Kelsey,2.0875232219696045,MF
Tyson,Viqqie,2.131746530532837,MF
Ben,Sophia,2.230152368545532,MF
Patrick,Rachel,2.061422824859619,MF
Annie,Oscar,2.121971368789673,MF
Dean,Kelly,2.118533134460449,MF
DollarJr,Sara,2.1313929557800293,MF
Owen,Samantha,2.1710526943206787,MF
AnnabelletheGhost,SantaClaus,2.290436029434204,MF
Helena,Rusty,2.4049909114837646,MF
Philip,SabrinatheWitch,2.054287910461426,MF
Santa,Vivien,2.0237338542938232,MF
April,Chase,2.112518072128296,MF
Edward,Riley,2.08124041557312,MF
Rita,Santa,2.155265092849731,MF
CaptainBill,Riley,2.0145766735076904,MF
Carl,Vivien,2.0379884243011475,MF
Alex,Henry,2.1455047130584717,MF
Jack,Samantha,2.126786947250366,MF
Cole,Helena,2.0196542739868164,MF
Avery,UncleHank,2.1453936100006104,MF
April,Walter,2.0354201793670654,MF
Echo,Ron,2.180506944656372,MF
Caleb,Charlotte,2.163477659225464,MF
Carol,Duke,2.168368101119995,MF
Jackson,Sophia,2.22041392326355,MF
Nathan,Paige,2.096224546432495,MF
Doug,Margot,2.010873556137085,MF
Damian,Valerie,2.1480910778045654,MF
River,Tina,2.1509416103363037,MF
Athena,Edward,2.1871767044067383,MF
AnnabelletheGhost,Lloyd,2.1391830444335938,MF
Elias,Janet,2.141918897628784,MF
Annie,Keybo,2.007401704788208,MF
Jeff,Margaret,2.0478861331939697,MF
Jimmy,Rebecca,2.02275013923645,MF
Justin,Samantha,2.200977563858032,MF
Nia,Philip,2.172322988510132,MF
PN,Paige,2.166672706604004,MF
Bell,Jackson,2.165269613265991,MF
CaptainBill,Nia,2.088889837265014,MF
Duke,Stephanie,2.243292808532715,MF
Hailey,Larry,2.1298060417175293,MF
Catherine,Edward,2.012347459793091,MF
Amber,Patrick,2.1565194129943848,MF
Hugh,Tessa,2.133725881576538,MF
Harper,Ravi,2.0217835903167725,MF
Chase,Tina,2.128490686416626,MF
Benny,Olivia,2.055058240890503,MF
Jack,Patricia,2.1935458183288574,MF
Jeff,Katie,2.210242986679077,MF
Maddie,Matthew,2.0470728874206543,MF
Furnando,Hailey,2.167805433273315,MF
Kelly,Slushy,2.2354629039764404,MF
Bruce,Tessa,2.00573468208313,MF
Benny,Grace,2.171276330947876,MF
Jake,Valerie,2.2233643531799316,MF
Graham,Victoria,2.0210793018341064,MF
Liz,UncleHank,2.118311643600464,MF
Nova,SantaClaus,2.0667665004730225,MF
KilliantheVampire,Lucille,2.262942314147949,MF
Eman,Millie,2.1151139736175537,MF
Icarus,Natalie,2.092923641204834,MF
Liam,Rita,2.1470751762390137,MF
Chase,Chloe,2.1499288082122803,MF
Millie,Sean,2.151515483856201,MF
Hans,Lucille,2.2067911624908447,MF
Kelly,Royce,2.173194408416748,MF
Bell,Carl,2.2026114463806152,MF
Hans,Oliver,2.083681106567383,MF
Kanno,MrsClaus,2.0035464763641357,MF
Annie,Simon,2.122180223464966,MF
Rex,Sara,2.2138493061065674,MF
Hailey,Peter,2.269367933273315,MF
Maddie,Walter,2.126777410507202,MF
Lloyd,Patricia,2.248246669769287,MF
KilliantheVampire,Shana,2.0975241661071777,MF
Athena,Jake,2.254875421524048,MF
Liz,Owen,2.0356974601745605,MF
Annie,Jeff,2.2438435554504395,MF
Glenda,KilliantheVampire,2.0151233673095703,MF
Camila,Wade,2.0096356868743896,MF
Elias,Skylar,2.180875301361084,MF
Cyrus,Sophia,2.1539559364318848,MF
Peter,ReporterCatalina,2.0139150619506836,MF
Hailey,Logan,2.172038316726685,MF
Ron,Victoria,2.076803684234619,MF
Athena,Hugh,2.326714277267456,MF
Sara,Viktor,2.3059780597686768,MF
Nana,Santa,2.073658227920532,MF
AnnabelletheGhost,Landon,2.060075044631958,MF
Neoguard,Samantha,2.13268518447876,MF
Jodie,NewscasterJohn,2.056619882583618,MF
Bell,West,2.1506803035736084,MF
Justin,Maisie,2.215446710586548,MF
Ryan,Zoey,2.0695693492889404,MF
David,Helena,2.156883001327514,MF
Audrey,Peter,2.0400259494781494,MF
Callan,Starling,2.200828313827514,MF
Joshua,Valerie,2.088660478591919,MF
Ravi,Riley,2.08951187133789,MF
Mark,Millie,2.1695773601531982,MF
Kristen,Robert,2.1730499267578125,MF
David,Kristen,2.1480753421783447,MF
Icarus,Maddie,2.521350622177124,MF
SabrinatheWitch,Tyson,2.000959634780884,MF
Philip,Sylvia,2.0287728309631348,MF
Abigail,Rusty,2.2783684730529785,MF
Frankenstein,MrsClaus,2.026275396347046,MF
JackoLantern,Sophia,2.009355306625366,MF
Cyrus,Janet,2.1549627780914307,MF
Kelly,Viktor,2.237121343612671,MF
David,Jennifer,2.069063663482666,MF
Emma,Noa,2.036933660507202,MF
Agatha,Rudolph,2.044846296310425,MF
Bruce,Margot,2.0621795654296875,MF
Sara,Vincent,2.1308629512786865,MF
Paige,Philip,2.3698441982269287,MF
Benny,Sara,2.3026065826416016,MF
Elias,Sara,2.167978286743164,MF
Starling,Tyson,2.1732027530670166,MF
Jake,Lydia,2.1301050186157227,MF
KlipKim,Vanessa,2.0940558910369873,MF
UncleHank,Zoey,2.20290470123291,MF
Ben,Kristen,2.0175087451934814,MF
Aaron,Katie,2.1358256340026855,MF
Harper,Mark,2.3109352588653564,MF
Annie,Carlos,2.093794822692871,MF
Lindsay,Tim,2.1811251640319824,MF
Hailey,Patrick,2.3691484928131104,MF
Michael,Vanessa,2.2057690620422363,MF
Buddy,Kelly,2.177041530609131,MF
Patrick,Stephanie,2.32068133354187,MF
Glenda,Sindarin,2.0551857948303223,MF
Gus,Katie,2.174994707107544,MF
AnnabelletheGhost,Michael,2.1918017864227295,MF
Norah,PN,2.0155465602874756,MF
Chad,Jenna,2.018296480178833,MF
Aiden,Zoey,2.0443806648254395,MF
Jenna,Xavier,2.036623239517212,MF
Angela,Icarus,2.1553328037261963,MF
April,Kanno,2.084348440170288,MF
Dan,Lindsay,2.030374765396118,MF
Charlotte,Rudolph,2.1934635639190674,MF
Rudolph,Verna,2.021446704864502,MF
Athena,Jackson,2.1715619564056396,MF
Paige,Sindarin,2.094722032546997,MF
NewscasterJohn,SabrinatheWitch,2.0309948921203613,MF
Hailey,Wade,2.154653310775757,MF
Charlotte,Edward,2.151553153991699,MF
Annie,Brad,2.079942464828491,MF
Caitlyn,Neel,2.0276081562042236,MF
Hailey,Noa,2.1573822498321533,MF
Echo,Hans,2.1749064922332764,MF
Chloe,Icarus,2.2371952533721924,MF
Chester,Valerie,2.0340304374694824,MF
Doughnut,Larry,2.0264337062835693,MF
Audrey,George,2.026222467422486,MF
Dylan,Hailey,2.1089558601379395,MF
Caitlyn,Rex,2.0825388431549072,MF
Chad,Riley,2.07608699798584,MF
Lydia,NewscasterJohn,2.056492328643799,MF
Jackson,Nia,2.081435441970825,MF
Hailey,Landon,2.082395076751709,MF
Eman,Sara,2.058992624282837,MF
Graham,Sophia,2.261981964111328,MF
Keybo,Vanessa,2.1001169681549072,MF
Dylan,Kelly,2.121272325515747,MF
Kelsey,Keybo,2.16133713722229,MF
Grace,Ron,2.0375218391418457,MF
Sara,Xavier,2.0446794033050537,MF
Annie,Cyrus,2.316467761993408,MF
Stephanie,West,2.117392301559448,MF
Annie,KilliantheVampire,2.2797536849975586,MF
Catherine,KilliantheVampire,2.180046319961548,MF
Amber,Michael,2.1227152347564697,MF
Neel,Starling,2.1293814182281494,MF
Camila,Jeff,2.077341318130493,MF
Lloyd,Maddie,2.365419626235962,MF
Hugh,Riley,2.204779624938965,MF
Natalie,Rudolph,2.03268051147461,MF
Liz,Rudolph,2.072143316268921,MF
Lloyd,Sara,2.144740343093872,MF
Furnando,Rita,2.077728509902954,MF
Benny,Patricia,2.0468013286590576,MF
Hailey,Philip,2.320749282836914,MF
AnnabelletheGhost,Cyrus,2.1145451068878174,MF
Benny,Lucille,2.0894458293914795,MF
Duke,Samantha,2.2162997722625732,MF
KlipKim,Millie,2.0700523853302,MF
Echo,Rex,2.0649678707122803,MF
